tracker_id,solo_KillDeathRatio,solo_WinRatio,solo_RoundsPlayed,solo_Wins,solo_WinTop10Ratio,solo_Top10s,solo_Top10Ratio,solo_Losses,solo_DamagePg,solo_HeadshotKillsPg,solo_HealsPg,solo_KillsPg,solo_MoveDistancePg,solo_TimeSurvivedPg,solo_Top10sPg,solo_Kills,solo_Assists,solo_HeadshotKillRatio,solo_AvgSurvivalTime
117103,0.8,0.76,263,2,0.53,17,6.5,261,101.97,0.16,1.1,0.79,2062.05,733.04,0.06,208,21,0.21,1348.52
156738,1.1,1.52,263,4,0.1,20,7.6,259,132.62,0.18,2.06,1.08,1959.93,723.93,0.08,284,18,0.17,706.89
130652,0.62,1.14,263,3,0.1,29,11,260,83.6,0.09,0.99,0.61,2681.78,820.76,0.11,161,7,0.15,820.76
90756,0.71,0.38,263,1,0.01,24,9.1,262,89.14,0.08,1.02,0.7,2362.39,728.82,0.09,185,12,0.12,824.97
49440,0.67,1.9,263,5,0.14,35,13.3,258,93.37,0.13,2.19,0.66,3130.74,959.32,0.13,174,21,0.19,959.32
163459,1,1.14,263,3,0.13,23,8.7,260,122.63,0.2,1.36,0.99,2167.64,736.03,0.09,260,12,0.2,736.03
154228,1.48,1.9,263,5,0.17,38,14.4,258,176.62,0.36,1.62,1.45,3353.52,881.46,0.14,381,24,0.25,848.18
88218,0.95,1.15,262,3,0.12,24,9.2,259,113.98,0.15,1.45,0.94,1454.77,630.85,0.09,246,17,0.15,630.85
165486,1.19,0.76,262,2,0.33,14,5.3,260,137.65,0.25,1.08,1.18,1348.87,496.94,0.05,309,15,0.21,613.26
38139,0.97,0.76,262,2,0.02,36,13.7,260,119.67,0.17,0.84,0.97,2931.74,860.5,0.14,253,9,0.18,927.01
31190,1.21,0.38,262,1,0.07,15,5.7,261,149.14,0.13,1.43,1.21,1548.7,655.83,0.06,316,18,0.1,655.83
51252,0.78,0.76,262,2,0.02,44,16.8,260,107.52,0.16,1.45,0.77,3990.46,994.3,0.17,202,27,0.21,1329.27
116842,1.42,4.2,262,11,0.45,66,25.2,251,171.88,0.26,1.61,1.36,2845.67,1079.29,0.25,357,24,0.19,1219.21
166529,1.27,0.76,262,2,0.02,20,7.6,260,153.1,0.33,1.09,1.26,2220.51,656,0.08,329,18,0.26,680.57
20474,1.43,1.53,262,4,0.07,18,6.9,258,170.39,0.36,0.82,1.4,2118.6,697.3,0.07,368,21,0.26,648.86
22674,2.56,3.44,262,9,0.37,50,19.1,253,275.81,0.53,1.88,2.47,2432.15,951.68,0.19,648,27,0.22,1044.23
128511,1.24,0.38,262,1,0.11,9,3.4,261,144.76,0.18,1.37,1.24,1186.13,494.09,0.03,324,18,0.15,494.09
14211,2.48,5.34,262,14,0.15,65,24.8,248,270.47,0.76,1.47,2.35,5082.22,1001.86,0.25,616,33,0.32,900.19
63049,1.48,1.53,262,4,0.09,43,16.4,258,179.91,0.27,1.52,1.46,2624.11,791.27,0.16,383,23,0.18,791.27
93718,1.53,1.15,262,3,0.09,27,10.3,259,172.6,0.27,1.82,1.51,1991.98,815.3,0.1,395,20,0.18,971.33
141925,0.88,0.38,262,1,0.04,26,9.9,261,114.55,0.14,1.1,0.88,2130.05,743.9,0.1,230,20,0.16,743.9
192347,1.1,1.53,262,4,0.06,35,13.4,258,150.27,0.26,1.24,1.09,2381.3,861.64,0.13,285,27,0.24,1028.49
29120,1.07,0.38,262,1,0.01,27,10.3,261,135.47,0.23,1.32,1.06,2467.32,738.35,0.1,278,20,0.22,763.57
124271,1.18,0.38,262,1,0.04,26,9.9,261,151.16,0.27,1.9,1.18,2351.09,742.77,0.1,308,18,0.23,742.77
107493,0.78,0.76,262,2,0.06,18,6.9,260,102.83,0.12,1.44,0.78,2761.41,800.43,0.07,204,19,0.16,958.01
100374,1.1,1.15,262,3,0.1,34,13,259,132.76,0.26,0.64,1.09,2063.42,836.29,0.13,285,17,0.24,858.37
92780,1.28,1.15,262,3,0.03,29,11.1,259,154.15,0.37,1.25,1.27,2084.93,730.72,0.11,332,14,0.29,1001.4
113050,1.07,1.53,262,4,0.16,28,10.7,258,131.35,0.19,1.03,1.05,2310.12,705.97,0.11,275,16,0.18,1011.04
96873,1.03,0.76,262,2,0.02,34,13,260,120.76,0.39,1.84,1.02,2919.82,983.64,0.13,267,16,0.39,886.95
42644,1.05,1.91,262,5,0.1,24,9.2,257,124.05,0.23,1.15,1.03,2068.61,822.1,0.09,271,13,0.22,855.5
84434,2.27,4.2,262,11,0.23,48,18.3,251,267.01,0.53,1.32,2.18,1912.03,833.71,0.18,571,39,0.24,833.71
154707,0.64,0.76,262,2,0.04,39,14.9,260,91.41,0.13,1,0.63,2634.14,962.07,0.15,166,14,0.2,994.94
92963,1.52,2.29,262,6,0.69,43,16.4,256,169.78,0.35,1.4,1.49,1936.26,832.91,0.16,390,25,0.23,1248.98
109267,1.39,0.76,262,2,0.04,28,10.7,260,160.9,0.26,1.71,1.38,2177.45,786.79,0.11,361,15,0.19,788.44
11209,1.51,3.05,262,8,0.09,77,29.4,254,173.31,0.2,2.53,1.46,3904.39,1200.72,0.29,383,22,0.14,1234.91
218470,0.95,0.38,262,1,0.02,20,7.6,261,121.95,0.18,0.92,0.95,1400.78,654.51,0.08,248,15,0.19,376.08
116358,0.97,0.38,262,1,0.08,21,8,261,124.27,0.19,1.16,0.97,1934.15,762.1,0.08,254,21,0.2,926.93
126660,0.79,0,262,0,0,38,14.5,262,105.07,0.15,1.02,0.79,2184.33,887.41,0.15,207,12,0.19,914.35
29088,0.71,0.76,262,2,0.03,67,25.6,260,97.78,0.14,2.72,0.71,4854.03,1149.1,0.26,185,23,0.2,1149.1
6138,0.58,1.15,262,3,0.08,40,15.3,259,82.33,0.13,0.7,0.57,2484.4,884.46,0.15,150,22,0.23,884.46
148495,0.85,1.15,262,3,0.1,31,11.8,259,100.66,0.18,0.64,0.84,1969.44,928.72,0.12,221,10,0.22,928.72
165198,0.85,1.15,262,3,0.14,21,8,259,103.68,0.18,0.97,0.84,2085.73,680.64,0.08,220,8,0.21,680.64
78127,1.44,2.67,262,7,0.03,49,18.7,255,164.73,0.28,1.13,1.4,3494.59,969.72,0.19,366,23,0.2,879.53
35513,1.88,2.68,261,7,0.23,31,11.9,254,209.64,0.42,1.66,1.83,2325.04,727.06,0.12,477,22,0.23,727.06
193482,0.8,0.38,261,1,0.03,18,6.9,260,97.16,0.16,1.3,0.79,1753.76,742.57,0.07,207,6,0.2,872.64
213080,0.78,0.77,261,2,0.05,48,18.4,259,99.34,0.16,2.69,0.78,5101.01,1111.88,0.18,203,21,0.21,1225.01
124250,1.06,1.15,261,3,0.42,31,11.9,258,138,0.32,0.92,1.05,2582.95,765.6,0.12,274,15,0.31,1187.56
205948,0.8,1.92,261,5,0.05,50,19.2,256,108.41,0.15,1.67,0.79,2821.64,921.88,0.19,205,35,0.19,889.87
143625,0.77,0.38,261,1,0.02,32,12.3,260,94.48,0.16,2.2,0.77,2378.32,967.68,0.12,200,16,0.2,855.93
63578,1.62,3.07,261,8,0.71,49,18.8,253,188.67,0.33,2,1.57,2593.75,827.62,0.19,411,30,0.21,1330.41
57936,0.84,0.38,261,1,0.06,16,6.1,260,112.05,0.2,1.01,0.84,1954.39,754.63,0.06,219,17,0.24,754.63
24616,0.57,0,261,0,0,17,6.5,261,77.91,0.11,0.66,0.57,1693.59,687.77,0.07,149,16,0.2,693.72
86638,1.24,1.53,261,4,0.16,29,11.1,257,150.43,0.23,0.84,1.22,2385.79,782.04,0.11,318,25,0.19,693.73
158569,0.93,1.15,261,3,0.06,27,10.3,258,117.69,0.17,0.89,0.92,4409.38,845.9,0.1,241,16,0.19,978.11
71194,1.16,0.38,261,1,0.09,11,4.2,260,137.8,0.23,1.16,1.16,1821.25,718.44,0.04,302,20,0.2,718.44
22069,0.85,0.38,261,1,0.05,21,8,260,109.43,0.13,0.98,0.85,1681.83,736.62,0.08,221,9,0.16,736.62
23254,2.88,8.05,261,21,0.32,66,25.3,240,308.46,0.49,2.01,2.64,3078.94,954.58,0.25,690,35,0.19,954.58
52259,1.63,4.6,261,12,0.22,63,24.1,249,203.35,0.38,1.88,1.56,3518.35,1030.43,0.24,406,40,0.24,1005.24
96452,1.27,0.77,261,2,0.07,18,6.9,259,166.99,0.32,1.24,1.26,2185.61,766.33,0.07,329,30,0.25,807.71
38400,1.06,0.38,261,1,0.06,17,6.5,260,129.71,0.22,0.93,1.06,1869.9,722.67,0.07,276,8,0.21,722.67
93768,0.59,0,261,0,0,26,10,261,91.54,0.09,0.81,0.59,1999.63,833.33,0.1,154,13,0.16,593.55
92704,1.08,4.21,261,11,0.29,44,16.9,250,131.72,0.22,1.59,1.03,2996.45,922.9,0.17,270,20,0.21,927.96
106362,1.04,1.92,261,5,0.13,39,14.9,256,125.48,0.18,0.82,1.02,2921.74,941.29,0.15,267,17,0.18,941.29
213507,1.69,0.77,261,2,0.04,23,8.8,259,186.17,0.54,1.13,1.67,2345.75,653.21,0.09,437,36,0.32,881.52
89385,1.08,0,261,0,0,16,6.1,261,131.09,0.19,1.55,1.08,1546.22,635.22,0.06,283,17,0.17,1059.7
138534,1.01,1.15,261,3,0.18,17,6.5,258,127.99,0.19,1.28,1,1307.5,595.04,0.07,260,12,0.19,595.04
93441,1.86,1.53,261,4,0.08,53,20.3,257,220.76,0.48,1.22,1.84,2837.35,941.27,0.2,479,28,0.26,941.27
31171,1.26,2.68,261,7,0.37,39,14.9,254,150.77,0.2,1.97,1.23,2788.86,859.19,0.15,321,18,0.17,1066.03
107790,1.11,0.38,261,1,0.07,24,9.2,260,136.04,0.24,1.11,1.1,1973.14,733.56,0.09,288,24,0.22,747.8
66193,1.08,0.77,261,2,0.04,12,4.6,259,129.46,0.2,0.75,1.07,1175.36,630.71,0.05,280,16,0.19,522.92
172280,1.62,3.07,261,8,0.28,34,13,253,182.17,0.32,1.25,1.57,1995.83,804.61,0.13,411,16,0.2,906.11
156652,0.69,1.15,261,3,0.21,14,5.4,258,97.24,0.13,1.53,0.68,1468.94,607.2,0.05,178,13,0.19,607.2
15938,1.28,2.68,261,7,0.12,57,21.8,254,155.35,0.23,2.1,1.25,3146.11,1106.02,0.22,325,26,0.18,1106.02
160392,0.64,0.38,261,1,0.02,19,7.3,260,86.5,0.09,1.07,0.64,1782.08,706.74,0.07,166,15,0.14,500.68
147138,0.83,0.38,261,1,0.06,16,6.1,260,106.3,0.21,1.2,0.83,1368.22,637.85,0.06,216,14,0.25,637.85
206073,1.59,5.75,261,15,0.17,66,25.3,246,198.51,0.37,2.04,1.5,3182.94,1175,0.25,391,31,0.25,1181.93
25132,1.19,1.92,261,5,0.24,32,12.3,256,141.55,0.28,2.7,1.17,3672.74,1014.03,0.12,305,28,0.24,1056.31
146625,0.89,1.15,261,3,0.07,22,8.4,258,114.48,0.2,0.89,0.88,1673.66,659,0.08,230,20,0.23,446.33
19550,1.11,1.53,261,4,0.04,50,19.2,257,139.52,0.28,1.25,1.09,3150.57,839.96,0.19,285,26,0.26,980.09
20882,1.32,3.07,261,8,0.12,66,25.3,253,169.01,0.22,0.73,1.28,3043.97,1043,0.25,334,30,0.17,1042.99
123677,0.95,1.53,261,4,0.17,12,4.6,257,107.93,0.17,0.94,0.93,1778.81,730.1,0.05,243,12,0.18,778.72
99380,1.05,0.77,260,2,0.07,28,10.8,258,132.85,0.19,1,1.04,2360.37,854,0.11,270,9,0.18,854
38088,1.39,2.31,260,6,0.19,34,13.1,254,153.85,0.23,1.1,1.35,2459.89,796.58,0.13,352,21,0.17,909.8
117797,1.71,1.92,260,5,0.16,36,13.8,255,191.95,0.42,1.71,1.68,2064.97,824.29,0.14,437,23,0.25,922.28
193654,0.65,0.38,260,1,0.03,33,12.7,259,92.39,0.12,0.68,0.65,1935.66,858.71,0.13,168,18,0.18,858.71
92428,0.68,1.15,260,3,0.08,27,10.4,257,88.63,0.12,0.97,0.68,2232.02,804.72,0.1,176,10,0.18,846
209498,0.84,0.77,260,2,0.17,12,4.6,258,109.99,0.15,1.6,0.83,2028.9,771.55,0.05,217,16,0.18,771.55
37344,1.32,1.15,260,3,0.09,33,12.7,257,155.38,0.29,1.17,1.3,2140.41,748.2,0.13,338,16,0.22,758.81
26426,1.74,2.69,260,7,0.18,34,13.1,253,190.96,0.28,1.4,1.69,2728.13,791.11,0.13,440,24,0.17,794.46
70503,0.85,0,260,0,0,32,12.3,260,121.51,0.18,0.98,0.85,3356.45,956.53,0.12,222,19,0.21,956.53
197411,0.74,0.38,260,1,0.06,18,6.9,259,98.01,0.09,0.81,0.73,2089.5,759.18,0.07,191,7,0.13,759.18
133477,0.48,0,260,0,0,30,11.5,260,70.42,0.08,0.82,0.48,2992.21,942.91,0.12,126,17,0.17,934.95
91506,0.81,0.77,260,2,0.07,26,10,258,110.6,0.12,1.35,0.8,2644.81,812.86,0.1,208,15,0.15,832.89
125249,2.26,3.85,260,10,0.19,53,20.4,250,255.7,0.4,1.69,2.17,2413.41,942.69,0.2,565,35,0.19,942.69
63793,0.79,0.38,260,1,0.01,24,9.2,259,99.58,0.11,1.12,0.78,2104.53,745.26,0.09,204,15,0.14,837.5
8871,2.31,9.62,260,25,0.19,122,46.9,235,228.32,0.38,4.92,2.08,2285.7,1413.71,0.47,542,33,0.18,1448.83
90687,1.43,4.62,260,12,0.14,73,28.1,248,167,0.17,1.58,1.36,4375.15,1117.25,0.28,354,24,0.12,1122.28
105851,1.28,0.77,260,2,0.06,31,11.9,258,159.44,0.24,1.49,1.27,1910.11,739.42,0.12,329,22,0.19,739.42
53884,1.46,5.38,260,14,0.57,42,16.2,246,174.96,0.32,1.83,1.38,2496.23,857.23,0.16,359,23,0.23,1180.07
192422,1.33,1.54,260,4,0.13,31,11.9,256,156.24,0.18,1.68,1.31,2127.24,743.02,0.12,341,21,0.14,743.02
46187,0.94,0.38,260,1,0.01,23,8.8,259,117.35,0.2,0.97,0.94,2998.84,966.03,0.09,244,16,0.21,921.73
133271,1.14,2.69,260,7,0.2,29,11.2,253,135.94,0.21,0.84,1.11,2395.68,811.91,0.11,288,19,0.19,522.13
108637,0.91,0,260,0,0,14,5.4,260,120.36,0.19,1.52,0.91,1505.98,696.33,0.05,237,20,0.21,696.33
9330,2.28,6.15,260,16,0.79,38,14.6,244,253.04,0.56,1.7,2.14,2258.51,811.37,0.15,557,29,0.26,1183.75
144760,1.22,0.77,260,2,0.06,18,6.9,258,149.73,0.38,0.88,1.21,1713.74,643.59,0.07,315,21,0.32,505.55
18199,1.36,4.23,260,11,0.19,89,34.2,249,154.22,0.17,1.12,1.3,8433.63,1306.33,0.34,338,18,0.13,1261.36
192976,0.49,0,260,0,0,24,9.2,260,67.52,0.12,0.68,0.49,2848.73,841.8,0.09,127,10,0.24,815.75
111540,0.63,0,260,0,0,23,8.8,260,83.7,0.09,0.72,0.63,1993.1,806.41,0.09,165,10,0.15,822.93
148815,1.6,2.69,260,7,0.17,45,17.3,253,180.5,0.23,1.13,1.55,1832.6,894.88,0.17,404,17,0.15,957.99
15693,1.12,0,260,0,0,18,6.9,260,133.73,0.21,1.25,1.12,2357.64,713.21,0.07,290,19,0.19,975.54
71478,0.45,0,260,0,0,19,7.3,260,69.76,0.06,0.81,0.45,3076.13,940.78,0.07,118,10,0.13,940.78
106482,0.95,0.77,260,2,0.05,21,8.1,258,118.83,0.18,1.03,0.95,2012.2,720.19,0.08,246,15,0.19,792.22
133565,1.75,3.08,260,8,0.18,45,17.3,252,207.15,0.27,1.54,1.69,2733.92,876.11,0.17,440,29,0.16,876.11
205018,0.85,0,260,0,0,23,8.8,260,109.62,0.13,1.23,0.85,1923.37,752.22,0.09,222,12,0.16,728.28
84834,0.85,0,260,0,0,24,9.2,260,101.12,0.12,0.9,0.85,2179.97,790.1,0.09,222,12,0.14,853.46
149846,2.7,5.38,260,14,0.12,60,23.1,246,313.76,0.52,1.44,2.56,3081.43,1003.4,0.23,665,42,0.2,778.55
144796,1.14,0,260,0,0,22,8.5,260,140.97,0.3,1.01,1.14,1773.06,625.7,0.08,297,20,0.26,625.7
97745,1.24,1.54,260,4,0.12,41,15.8,256,139.91,0.19,1.32,1.22,2411.54,928.71,0.16,318,14,0.16,931.5
206864,2.06,6.92,260,18,0.19,96,36.9,242,228.26,0.42,2.93,1.92,3548.67,1269.18,0.37,499,33,0.22,1269.18
112345,0.68,0.77,260,2,0.02,42,16.2,258,93.27,0.13,1.39,0.68,3619.45,1007.5,0.16,176,15,0.2,1202.95
45521,0.46,0.38,260,1,0.01,39,15,259,60.59,0.06,1.14,0.46,2378.13,955.16,0.15,120,11,0.12,1008.18
45504,1.65,3.08,260,8,0.09,92,35.4,252,196.03,0.33,2.3,1.6,6087.79,1214.69,0.35,416,35,0.21,1214.69
118564,0.75,0.77,260,2,0.07,30,11.5,258,99.13,0.15,1,0.75,2285.01,694.05,0.12,194,8,0.2,694.05
189639,1.13,1.54,260,4,0.1,42,16.2,256,137.29,0.2,1.4,1.12,1573.47,899.42,0.16,290,24,0.18,1013.51
41402,1.71,2.69,260,7,0.3,46,17.7,253,203.43,0.29,1.18,1.66,2692.41,868.65,0.18,432,18,0.17,988.2
149804,1.29,0.77,260,2,0.12,17,6.5,258,145.98,0.18,1.24,1.28,1385.42,551.04,0.07,334,16,0.14,551.04
198187,1.25,3.46,260,9,0.09,55,21.2,251,153.49,0.36,1.64,1.2,3266.17,983.89,0.21,313,22,0.3,901.69
120033,1.24,0.38,260,1,0.1,10,3.8,259,139.4,0.2,1.17,1.23,1898.93,568.43,0.04,320,13,0.16,568.43
212568,0.88,0,260,0,0,20,7.7,260,115.53,0.17,1.18,0.88,1717.81,646,0.08,228,18,0.19,471.08
100663,1.35,1.15,260,3,0.17,24,9.2,257,159.94,0.35,1.34,1.33,1875.2,735.62,0.09,347,10,0.26,850.28
117450,0.56,0.38,260,1,0.2,12,4.6,259,77.4,0.11,0.97,0.56,1951.86,834.51,0.05,146,10,0.19,754.58
78839,1,1.15,260,3,0.05,53,20.4,257,127.02,0.16,2.18,0.99,3511.25,1236.98,0.2,257,21,0.16,1361.04
48699,0.69,1.16,259,3,0.14,21,8.1,256,89.77,0.11,1.32,0.68,1814.59,885.15,0.08,177,13,0.16,885.15
119,2.9,6.95,259,18,0.18,52,20.1,241,313.28,0.62,1.54,2.7,2407.59,833.22,0.2,699,45,0.23,1067.09
120103,0.91,0.77,259,2,0.06,18,6.9,257,105.56,0.17,1.02,0.9,1871.89,655.41,0.07,234,11,0.19,1211.96
166029,1.11,0.77,259,2,0.06,19,7.3,257,142.48,0.24,1.59,1.1,1445.24,746.32,0.07,285,17,0.22,867.69
44083,1.27,2.7,259,7,0.14,49,18.9,252,147.73,0.17,1.35,1.24,3828.07,920.11,0.19,321,17,0.13,920.11
203055,0.78,0.39,259,1,0.08,13,5,258,98.41,0.28,0.55,0.78,1464.91,636.8,0.05,201,14,0.36,636.8
68233,1.6,3.47,259,9,0.1,70,27,250,185.18,0.28,1.52,1.54,3905.83,1110.93,0.27,399,27,0.18,1028.77
26582,1.13,1.93,259,5,0.07,38,14.7,254,142.98,0.21,1.58,1.11,2526.28,883.88,0.15,288,20,0.19,635.52
66111,1.06,2.32,259,6,0.11,54,20.8,253,128.44,0.21,1.31,1.03,3390.19,1046.19,0.21,268,18,0.2,1149.87
70334,1.03,2.7,259,7,0.28,56,21.6,252,126.44,0.21,1.86,1,3939.4,1021.63,0.22,259,18,0.21,1118.44
181700,1.19,1.54,259,4,0.13,30,11.6,255,141.88,0.27,0.81,1.17,2424.43,926.52,0.12,303,28,0.23,938.22
117441,0.71,1.54,259,4,0.32,22,8.5,255,94.86,0.2,1.2,0.69,2042.83,808.96,0.08,180,7,0.28,876.91
103037,0.5,0.39,259,1,0.06,16,6.2,258,71.24,0.09,0.73,0.49,2080.18,941.99,0.06,128,10,0.18,941.99
214060,0.99,0.77,259,2,0.04,54,20.8,257,128.09,0.17,1.28,0.98,3291.79,958.79,0.21,254,21,0.17,958.79
49202,0.98,1.93,259,5,0.06,31,12,254,124.37,0.23,1.68,0.96,2621.47,786.78,0.12,248,25,0.24,951.98
204002,2.16,5.79,259,15,0.35,59,22.8,244,223.45,0.53,2.68,2.03,3645.17,993.56,0.23,527,22,0.26,917.71
1827,1.58,1.93,259,5,0.09,44,17,254,186.61,0.32,1.22,1.55,3270.58,993.81,0.17,401,26,0.2,1130.93
80989,2.16,7.72,259,20,0.08,85,32.8,239,249.87,0.37,2.22,2,4054.8,1197.82,0.33,517,40,0.19,1199.31
124296,1.65,0.77,259,2,0.04,27,10.4,257,189.05,0.45,2.16,1.63,2066.68,735.18,0.1,423,18,0.28,769.74
213574,0.85,0,259,0,0,44,17,259,113.93,0.1,1.78,0.85,2038.44,1018.9,0.17,220,27,0.12,1007.59
38837,1.42,0.39,259,1,0.06,8,3.1,258,159.84,0.27,1.08,1.41,1308.72,478.18,0.03,366,23,0.19,309.25
42488,1.27,1.16,259,3,0.15,10,3.9,256,147.79,0.27,0.91,1.25,1130.32,489.11,0.04,325,23,0.21,637.03
94382,1.52,3.47,259,9,0.23,39,15.1,250,189.19,0.31,1.16,1.46,3387.62,875.24,0.15,379,34,0.21,875.24
66146,1.03,1.16,259,3,0.05,41,15.8,256,128.06,0.29,1.95,1.02,3086.74,1000.52,0.16,263,21,0.29,1081.18
177374,0.99,0.77,259,2,0.1,21,8.1,257,125.4,0.22,0.87,0.98,1932.83,843.65,0.08,254,11,0.22,854.11
14196,1.43,1.93,259,5,0.44,16,6.2,254,165.6,0.36,1.23,1.41,1506.72,598.88,0.06,364,21,0.25,1106.74
171624,0.72,1.93,259,5,0.07,39,15.1,254,87.32,0.12,1.57,0.7,2737.96,894.15,0.15,182,11,0.16,947.22
39445,0.83,2.32,259,6,0.08,37,14.3,253,100.39,0.17,1.19,0.81,2278.65,789.57,0.14,209,12,0.22,839.34
109381,1.02,0.77,259,2,0.04,16,6.2,257,125.62,0.26,0.88,1.01,1678.91,625.81,0.06,262,30,0.26,676.99
138700,0.95,2.32,259,6,0.13,24,9.3,253,118.94,0.13,0.88,0.93,1800.28,669.39,0.09,241,21,0.14,1181.47
103205,2.17,3.86,259,10,0.09,54,20.8,249,229.89,0.37,2.02,2.09,2175.51,971.25,0.21,541,27,0.18,1001.99
151480,3.23,19.31,259,50,0.19,133,51.4,209,289.25,0.58,4.16,2.61,5757.05,1471.13,0.51,675,47,0.22,1455.74
137872,0.88,0.77,259,2,0.04,27,10.4,257,118.73,0.19,1.4,0.87,2262.65,874.7,0.1,225,17,0.22,953.34
148434,0.58,0.39,259,1,0.01,40,15.4,258,75.07,0.1,1.47,0.58,2714.08,969.04,0.15,149,16,0.18,1058.08
70134,0.92,0.39,259,1,0.02,15,5.8,258,120.63,0.25,1.21,0.92,1224.04,731.94,0.06,238,13,0.27,716.37
215400,1.42,1.16,259,3,0.09,17,6.6,256,184.23,0.32,1.04,1.4,1638.19,559.41,0.07,363,25,0.23,630.69
42015,3.24,6.95,259,18,0.39,51,19.7,241,336.7,0.9,2.23,3.01,2752.9,912.81,0.2,780,21,0.3,912.3
29757,1.59,3.09,259,8,0.38,28,10.8,251,177.3,0.33,1.66,1.54,2844.09,820.14,0.11,399,19,0.22,979.09
209393,0.79,0.39,259,1,0.02,30,11.6,258,101.95,0.2,0.88,0.79,2326.94,744.51,0.12,204,15,0.26,784.16
85313,0.91,0.77,259,2,0.04,21,8.1,257,108.65,0.22,1.14,0.9,2056.43,689.19,0.08,233,13,0.24,699.4
146026,0.79,0.78,258,2,0.35,20,7.8,256,107.87,0.17,0.82,0.78,1728.43,755.33,0.08,201,23,0.22,824.84
177044,0.66,0,258,0,0,31,12,258,90.91,0.09,1.39,0.66,3418.22,892.66,0.12,171,29,0.13,892.66
111728,0.47,0,258,0,0,23,8.9,258,61.5,0.13,0.74,0.47,2638.35,850,0.09,121,15,0.27,1062.43
185628,1.11,1.16,258,3,0.33,9,3.5,255,135.61,0.23,1.76,1.09,1979.09,619.24,0.03,282,9,0.21,619.24
175463,0.49,0,258,0,0,21,8.1,258,63.46,0.11,1.66,0.49,2021.69,796.15,0.08,126,6,0.23,773.9
140606,1.28,1.55,258,4,0.38,23,8.9,254,151.21,0.14,0.8,1.26,2034.24,699.83,0.09,324,16,0.11,779.56
178460,0.52,0,258,0,0,30,11.6,258,71.58,0.08,0.93,0.52,2220.7,847.96,0.12,135,17,0.15,847.96
141459,1.54,1.55,258,4,0.04,38,14.7,254,196.77,0.36,1.38,1.52,2469.25,934.4,0.15,392,21,0.23,912.56
203286,1.98,4.65,258,12,0.26,60,23.3,246,245.91,0.5,1.22,1.89,3809.61,1077.5,0.23,488,44,0.26,1164.2
21460,2.07,5.04,258,13,0.33,39,15.1,245,232.91,0.71,1.52,1.97,2152.85,792.38,0.15,507,18,0.36,987.34
43507,2.13,1.55,258,4,0.22,22,8.5,254,248.11,0.47,1.36,2.1,1457.99,588.86,0.09,542,30,0.22,857.67
59168,1.39,0.78,258,2,0.07,27,10.5,256,171.38,0.26,1.09,1.38,1435.3,659.92,0.1,357,24,0.19,659.92
46690,2.24,3.49,258,9,0.17,68,26.4,249,263.6,0.46,1.13,2.16,2997.91,970.26,0.26,558,30,0.21,978.44
535,1.84,3.49,258,9,0.09,74,28.7,249,207.44,0.44,1.83,1.78,4015.95,1151.13,0.29,459,21,0.25,1050.72
28516,2.94,4.26,258,11,0.14,46,17.8,247,343.18,0.62,1.2,2.81,2788.52,944.44,0.18,726,35,0.22,780.15
105386,2.33,6.59,258,17,0.22,59,22.9,241,248.92,0.64,1.45,2.18,3031.3,962.4,0.23,562,23,0.29,943.48
169024,1.05,1.55,258,4,0.21,31,12,254,132.95,0.26,0.9,1.03,2273.45,751.48,0.12,266,14,0.25,773.5
55423,1.45,1.55,258,4,0.17,24,9.3,254,172.7,0.23,1.33,1.43,1708.31,732.95,0.09,368,17,0.16,732.95
30401,1.53,1.16,258,3,0.14,22,8.5,255,182.13,0.32,0.83,1.51,1972.92,727.82,0.09,389,12,0.21,727.82
142191,2.08,3.49,258,9,0.12,41,15.9,249,238.06,0.55,1.03,2.01,2166.02,790.57,0.16,518,25,0.27,833.48
160686,0.9,0.39,258,1,0.02,14,5.4,257,114.92,0.25,1.02,0.9,1726.31,690.62,0.05,231,14,0.28,1048.45
82842,1.09,0.78,258,2,0.03,25,9.7,256,128.46,0.19,1.22,1.08,1750.02,799.92,0.1,278,15,0.18,898.89
9247,0.7,0.39,258,1,0.01,31,12,257,85.89,0.09,2.45,0.7,2394.86,830.01,0.12,180,14,0.13,953.92
66814,2.24,3.1,258,8,0.21,28,10.9,250,257.42,0.48,2.15,2.17,2149.02,770.78,0.11,560,33,0.22,843.24
180594,0.98,0.39,258,1,0.05,21,8.1,257,122.22,0.15,1.64,0.98,1562.78,684.58,0.08,253,9,0.15,684.58
183101,0.88,1.55,258,4,0.11,46,17.8,254,113.42,0.26,0.95,0.87,2817.22,946.67,0.18,224,21,0.29,915.11
127347,0.92,1.16,258,3,0.07,29,11.2,255,123.71,0.21,1.21,0.91,2444.9,801.18,0.11,234,26,0.23,567.99
34243,1.84,3.1,258,8,0.24,22,8.5,250,198.32,0.4,1,1.78,1916.43,596.92,0.09,459,19,0.22,1033.5
42147,1.62,1.55,258,4,0.42,27,10.5,254,199.97,0.31,1.58,1.6,1774.7,657.85,0.1,412,20,0.19,694.45
182395,0.36,1.16,258,3,0.04,63,24.4,255,52.3,0.06,1.12,0.35,3613.11,1090.14,0.24,91,8,0.16,1241.31
161954,1.03,0,258,0,0,14,5.4,258,124.95,0.14,1.23,1.03,1034.85,549.59,0.05,267,17,0.14,549.59
124976,1.01,0.78,258,2,0.03,35,13.6,256,122.73,0.21,1.39,1,1989.48,773.07,0.14,258,17,0.21,666.43
